2026-09-18 13:31:03,652 INFO  ExportHelperExtension.cs: 1136 - Found 25 in wheel-1
2026-09-18 13:31:03,653 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2026-09-18 13:31:03,653 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l2-1
2026-09-18 13:31:03,653 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-1
2026-09-18 13:31:03,654 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l2-1
2026-09-18 13:31:03,917 INFO  SwAddin.cs: 339 - Loading config tree
2026-09-18 13:31:03,922 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-09-18 13:31:03,925 INFO  SwAddin.cs: 344 - Showing property manager
2026-09-18 13:31:09,798 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-09-18 13:31:09,829 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-18 13:48:21,157 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2026-09-18 13:48:21,158 INFO  SwAddin.cs: 299 - Save is required
2026-09-18 13:48:21,158 INFO  SwAddin.cs: 313 - Saving assembly
2026-09-18 13:48:21,466 INFO  SwAddin.cs: 316 - Opening property manager
2026-09-18 13:48:21,467 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2026-09-18 13:48:21,467 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Assem1
2026-09-18 13:48:21,468 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in Assem1
2026-09-18 13:48:21,468 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-18 13:48:21,469 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-09-18 13:48:21,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l2-3
2026-09-18 13:48:21,470 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-3
2026-09-18 13:48:21,471 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l2-3
